longitude,lattitude,acq_date,acq_time
-92.04237066,27.1809409,16/5/2022,12
-93.17722003,49.60546542,31/7/2022,15
-89.14258607,31.53922266,25/1/2022,10
-125.4836527,48.02295937,12/6/2022,11
-106.6536575,39.85712093,13/4/2022,3
-107.0916235,43.76917314,27/9/2022,20
-71.91367997,37.99231762,30/3/2022,14
-75.77620004,41.26865328,10/1/2022,16
-95.43429903,38.97475184,29/5/2022,12
-75.75683745,48.67897754,11/10/2022,1
-65.65602363,31.14813344,17/5/2022,19
-104.0722597,37.13864278,12/6/2022,6
-76.69462047,37.48433507,11/2/2022,9
-66.261594,32.40168595,14/12/2022,16
-94.52791795,32.05442588,10/11/2022,5
-79.20932282,35.38720539,20/12/2022,12
-68.58019068,35.84992721,19/5/2022,16
-97.86756026,27.07342355,29/10/2022,6
-104.8039693,32.0753547,31/3/2022,7
-104.9210116,38.35929184,21/12/2022,7
-79.72148306,34.97350853,23/3/2022,7
-79.1539056,25.93358633,8/10/2022,10
-97.51717308,43.52067699,29/7/2022,12
-89.04390991,33.10089994,14/3/2022,13
-68.58650424,49.43247322,15/9/2022,14
-117.7363451,48.89105567,13/6/2022,21
-106.844878,33.40460776,7/1/2022,8
-82.26229436,43.47015401,1/3/2022,13
-124.1715063,38.94922975,21/10/2022,18
-88.97099218,40.32361683,3/6/2022,13
-67.19124861,39.49632758,31/7/2022,16
-113.5911281,39.23445575,7/4/2022,4
-93.63891286,42.64659006,17/2/2022,6
-78.05140189,30.67735707,1/9/2022,13
-122.434192,49.43971493,11/7/2022,14
-119.8795801,35.08224344,20/9/2022,22
-68.12663734,47.27705501,21/10/2022,5
-73.38667324,32.88409353,26/3/2022,23
-86.86339671,40.20111932,17/1/2022,18
-80.82841272,36.31585808,14/2/2022,22
-89.89036706,29.45188711,8/6/2022,20
-76.76056798,49.15982138,15/12/2022,5
-68.2788148,37.76420588,3/3/2022,21
-118.1468044,36.49782625,7/10/2022,17
-65.84779446,38.80556685,11/5/2022,1
-93.79427273,30.26629952,6/11/2022,11
-111.9418358,38.79642175,10/11/2022,4
-104.2656178,36.2630076,24/1/2022,7
-81.18840367,34.00541117,18/11/2022,17
-107.5586075,26.42496477,10/10/2022,3
-121.9589899,47.39543498,6/10/2022,3
-87.91549202,30.697826,23/12/2022,18
-120.7000528,29.19593413,1/12/2022,8
-111.6259465,40.01455102,24/6/2022,21
-115.5324885,28.60920309,22/4/2022,12
-81.55876089,25.87949424,5/10/2022,4
-69.78602596,40.98488885,18/3/2022,19
-83.93486645,44.67878622,10/6/2022,14
-115.9637686,37.75716416,10/8/2022,13
-88.12204485,34.0026639,30/12/2022,22
-104.0426962,29.11696901,20/6/2022,9
-94.74060596,29.40479606,23/8/2022,12
-119.2882067,46.41679589,19/11/2022,11
-123.0200049,25.73450306,26/12/2022,16
-74.16416982,29.5032034,28/12/2022,22
-77.57441016,37.51649607,21/11/2022,10
-65.78896848,33.14201916,12/4/2022,10
-101.0334252,46.88127074,12/4/2022,10
-118.8587571,41.09315051,17/10/2022,23
-96.04483745,29.05476108,4/11/2022,3
-78.90674316,46.07468407,23/6/2022,1
-120.2790124,43.3370848,22/10/2022,8
-122.1776797,43.97851892,4/9/2022,17
-95.47469282,44.59567484,16/11/2022,15
-112.5638787,33.4414565,28/11/2022,15
-110.629341,30.67722539,9/10/2022,13
-92.64976532,42.28444672,7/9/2022,11
-112.715605,39.30116553,24/2/2022,12
-89.39422867,30.00153621,20/12/2022,6
-74.21614415,43.96251559,29/4/2022,5
-72.70162577,38.38574887,16/7/2022,16
-102.6757293,26.0722503,8/11/2022,14
-105.2871346,35.87483161,23/9/2022,5
-105.4195026,31.83279605,3/1/2022,17
-92.08171667,37.78329633,27/9/2022,7
-118.378295,27.96047813,14/12/2022,17
-87.02522751,49.11645376,16/10/2022,5
-75.60362794,35.25102537,17/11/2022,14
-78.41932132,27.88920956,25/2/2022,1
-83.53153657,41.94216018,29/3/2022,22
-72.88902788,44.67421319,3/4/2022,19
-78.9313366,37.96195689,18/4/2022,8
-93.46689724,31.75330991,13/12/2022,9
-79.65871274,46.74567096,1/8/2022,15
-84.66413514,30.21510105,15/4/2022,13
-70.46951596,41.20514512,5/2/2022,9
-108.6676302,31.84313742,24/9/2022,21
-94.34621955,47.39162403,17/1/2022,19
-110.922734,35.78991472,12/9/2022,17
-113.3748527,38.03304815,21/12/2022,1
-70.9394756,44.52836624,31/8/2022,14
-108.2623335,38.06951933,31/12/2022,15
-116.4530313,31.03948685,10/11/2022,23
-122.5780832,25.58319426,5/6/2022,17
-71.28011563,26.51363376,28/10/2022,5
-79.71113148,26.64573916,4/10/2022,7
-118.9342289,39.22513034,13/4/2022,13
-108.7611781,30.10723838,30/6/2022,12
-93.21707895,35.42123982,17/8/2022,18
-91.39966307,49.36273029,15/8/2022,16
-72.31986625,40.1422958,17/2/2022,16
-79.3215734,41.75076258,3/10/2022,14
-83.56194712,36.31077485,10/1/2022,14
-119.1494332,37.87751531,17/1/2022,22
-118.9284661,37.28581536,26/11/2022,16
-124.1298925,41.67229021,29/3/2022,17
-76.00087391,49.27602651,6/4/2022,17
-86.34835018,34.23889193,8/12/2022,13
-73.66641141,34.19115388,10/6/2022,20
-115.666869,48.05038103,1/2/2022,4
-101.7577937,47.54891079,12/8/2022,12
-85.22103061,28.57603361,16/11/2022,22
-123.8731033,34.6597239,28/1/2022,11
-67.81725126,28.25884627,9/11/2022,12
-102.5349532,29.63184214,9/12/2022,7
-85.85442418,32.28636006,5/3/2022,9
-121.4425754,25.7188185,19/9/2022,13
-99.28056828,25.1024181,22/8/2022,6
-124.358733,49.41160963,17/1/2022,18
-116.2675649,48.31973433,30/1/2022,19
-94.51071491,45.0605,30/3/2022,21
-103.0585873,42.73452346,5/11/2022,12
-119.9240247,29.63752336,24/8/2022,17
-97.23421874,28.25642789,13/7/2022,15
-69.86633766,42.99666691,29/7/2022,1
-103.8812156,38.9923412,1/6/2022,17
-97.09733091,30.7438332,27/8/2022,15
-106.0546035,41.5103057,26/7/2022,21
-104.8789572,49.75020922,4/10/2022,7
-87.50001098,46.4492925,17/9/2022,6
-102.0753829,45.66460697,19/1/2022,21
-105.5466612,28.96943607,21/11/2022,23
-88.81944741,32.37165847,20/8/2022,9
-124.9809245,32.8101859,18/6/2022,20
-86.28317742,47.86983777,6/5/2022,4
-70.24435379,36.2873041,31/1/2022,12
-101.335471,30.80825919,5/5/2022,18
-74.38509318,34.29988732,11/12/2022,1
-116.3816607,37.87970196,9/4/2022,3
-91.07991617,25.71270866,29/11/2022,8
-79.94841928,40.82873536,8/4/2022,8
-120.3483021,33.73447347,27/11/2022,4
-115.0912086,38.5244532,3/11/2022,23
-85.80499947,47.8872549,4/1/2022,8
-115.1386727,46.90096633,24/5/2022,4
-113.8888663,48.49544358,27/12/2022,22
-95.53961153,37.56494034,5/9/2022,18
-67.50929481,41.96354649,5/11/2022,23
-93.24143953,44.63594354,21/9/2022,3
-120.8610073,38.67478073,24/7/2022,12
-100.0321019,34.74040251,7/8/2022,4
-110.6971951,44.41020499,30/11/2022,8
-95.92978362,37.70683405,8/7/2022,4
-104.9394551,32.81748888,1/3/2022,21
-69.18262678,37.43729804,4/9/2022,21
-117.9411142,40.69378118,16/12/2022,11
-116.3356898,38.68672502,6/6/2022,13
-77.49380101,27.29662906,5/1/2022,8
-96.23713863,49.05924611,10/6/2022,16
-108.3723764,33.2200534,12/5/2022,19
-79.5001265,30.87228125,13/8/2022,10
-96.89804173,39.5545925,21/1/2022,3
-109.107538,39.29832342,20/2/2022,11
-101.8297384,28.35312269,20/11/2022,22
-104.8688877,43.3231341,10/1/2022,3
-110.0842582,31.22411784,8/5/2022,23
-74.76985331,47.25483159,23/4/2022,12
-92.1005817,44.17932016,2/4/2022,23
-69.12812124,31.69695125,25/1/2022,8
-74.33486865,27.39326862,27/7/2022,6
-113.9314035,29.31405075,27/11/2022,10
-125.9572652,36.1420169,23/5/2022,4
-123.2698618,40.06466821,29/8/2022,2
-102.8118922,41.35042863,19/6/2022,13
-108.567812,47.24360976,1/7/2022,18
-71.0353414,39.76243003,19/9/2022,8
-108.6935155,33.68192873,7/7/2022,6
-91.12484256,46.70414695,13/2/2022,11
-107.0146093,46.37832391,7/9/2022,11
-71.40577458,30.24790227,2/7/2022,19
-68.4493183,38.69354332,5/11/2022,22
-115.9055852,32.12209086,8/5/2022,19
-124.1604265,26.20376151,16/12/2022,9
-99.18175129,47.77471774,21/9/2022,1
-124.3091569,48.07531271,9/4/2022,8
-120.5788383,29.46119417,18/6/2022,7
-78.0808195,43.27134689,31/1/2022,2
-95.01807617,36.1794324,8/4/2022,19
-97.9981656,28.38513432,10/9/2022,6
-65.46132553,45.47688651,4/6/2022,19
-123.3079036,32.22079692,1/6/2022,23
-120.7506925,26.96811114,5/8/2022,8
-77.46466484,33.08062334,19/8/2022,15
-96.91745524,30.25745726,8/1/2022,7
-102.9589296,31.99763868,30/9/2022,9
-108.2682764,38.22121692,21/7/2022,19
-115.8208111,25.59698306,29/11/2022,21
-84.86325257,33.05100889,27/1/2022,22
-70.87548379,43.25914818,24/6/2022,18
-68.33462959,30.47113926,26/12/2022,4
-66.79452759,45.0884289,13/5/2022,11
-103.8576337,48.66730065,28/7/2022,4
-109.2127799,25.52211921,19/2/2022,23
-94.4679911,43.05258511,22/9/2022,20
-79.09916802,26.27048678,18/6/2022,10
-101.3147076,26.7565985,29/9/2022,15
-89.04692754,48.60476957,8/6/2022,3
-98.09787145,27.86708638,15/5/2022,8
-84.37740922,37.79110877,15/7/2022,22
-112.3782291,25.33875015,6/3/2022,9
-65.86453729,39.34856921,12/8/2022,1
-65.65211693,36.83572997,20/12/2022,23
-103.3891471,32.2188518,9/9/2022,7
-125.0935919,31.1522731,9/10/2022,21
-123.0912965,36.10769507,16/5/2022,20
-69.237425,30.82826182,29/10/2022,6
-104.8037523,41.92735381,17/5/2022,18
-75.91859273,28.44982771,26/6/2022,14
-70.36071967,35.6666668,4/10/2022,17
-78.87241302,45.92585237,20/12/2022,17
-118.8309221,40.64509193,9/11/2022,9
-105.5548722,42.15820105,29/1/2022,12
-109.0563147,31.97126695,27/6/2022,23
-119.9756901,41.65308234,13/6/2022,22
-81.47540851,33.01638342,21/10/2022,14
-122.316412,40.52651597,7/1/2022,23
-102.8852247,28.23845505,27/11/2022,11
-67.98570154,38.41382692,2/4/2022,19
-81.73446166,37.02987917,17/11/2022,21
-103.7699023,49.77975494,19/8/2022,8
-83.68591447,36.71127496,16/3/2022,5
-93.3821878,29.72453483,10/2/2022,19
-73.99275354,48.66583956,31/1/2022,10
-119.8929084,48.46457227,15/10/2022,4
-124.0691053,30.45120086,11/3/2022,12
-120.9492709,37.78190029,11/8/2022,2
-68.14241169,39.8574392,22/2/2022,10
-80.1968821,39.89502218,9/5/2022,12
-68.5265868,42.11086299,20/11/2022,18
-122.7114789,34.04650191,7/5/2022,16
-91.40390099,31.58748696,17/4/2022,19
-121.8451289,42.36879105,6/7/2022,19
-65.45701816,47.2741882,29/3/2022,14
-70.65031619,48.28486615,27/8/2022,21
-71.20005491,39.98859335,24/4/2022,14
-124.9354411,33.40899776,17/1/2022,21
-77.2111866,42.7602716,20/8/2022,3
-73.89621178,49.55279346,18/10/2022,9
-102.7355341,46.54722456,17/1/2022,1
-79.63852943,29.83647838,2/8/2022,2
-116.3627093,47.11790466,25/11/2022,22
-95.7973287,45.50875498,17/2/2022,14
-66.61678179,39.74664939,27/10/2022,9
-74.83532281,26.95407161,20/12/2022,6
-120.56823,41.00055101,20/2/2022,17
-68.98024885,46.20136613,30/12/2022,16
-66.98941468,42.256921,26/8/2022,23
-122.3631407,40.03562711,1/5/2022,1
-100.1757453,33.96923468,3/5/2022,3
-113.7598724,29.24477865,21/7/2022,7
-83.36673864,47.78122537,25/3/2022,1
-96.74472812,43.05195069,26/11/2022,13
-90.01312053,31.57842925,8/3/2022,12
-102.9539525,25.42929969,5/9/2022,3
-120.8739035,25.73829415,1/6/2022,22
-94.9908306,36.87106757,19/12/2022,13
-85.81031922,36.99357935,1/5/2022,15
-106.9112983,31.42832901,2/6/2022,21
-85.65164792,30.79463054,21/9/2022,8
-89.589745,48.83665709,19/10/2022,1
-114.4930458,41.34317113,29/6/2022,18
-74.88766604,40.35981411,12/12/2022,16
-90.22989007,27.48020664,26/3/2022,6
-105.1746121,28.77365449,16/6/2022,6
-95.60046185,38.75885613,3/6/2022,3
-118.7386936,36.14229583,18/2/2022,6
-92.27555613,43.5844398,6/4/2022,6
-124.0438612,37.98046132,2/12/2022,10
-93.02633596,49.79519503,19/7/2022,11
-75.70189533,39.3550238,16/12/2022,23
-72.21951717,44.14347189,29/8/2022,1
-88.33285378,26.95717374,11/9/2022,7
-80.61904729,41.03403437,1/4/2022,20
-103.5860025,49.15078557,1/10/2022,8
-125.1948862,36.43784907,7/1/2022,15
-85.79642691,28.92514985,24/3/2022,8
-88.51690997,34.76575351,21/9/2022,9
-102.6830052,39.26338471,11/11/2022,12
-88.52291113,28.2855742,9/7/2022,9
-111.9624796,46.9688724,17/11/2022,6
-78.86558835,35.85706769,25/12/2022,3
-95.56911976,31.44421184,14/8/2022,4
-73.91813515,37.11182117,19/2/2022,9
-106.2826097,48.43086407,11/9/2022,20
-78.84044826,40.5903238,17/4/2022,12
-120.0158657,30.20178238,29/4/2022,19
-117.0746717,36.91976991,9/10/2022,11
-70.7678589,49.48345408,14/11/2022,2
-69.50776622,48.72224762,5/1/2022,6
-72.17076617,26.0603336,1/10/2022,23
-71.49123199,26.00483471,19/9/2022,9
-79.56349421,34.22127301,5/12/2022,22
-69.39398794,38.75437503,27/7/2022,12
-121.1134407,32.17375938,12/12/2022,14
-95.29547234,28.91188241,28/7/2022,20
-104.397144,26.04936226,28/6/2022,16
-107.9959464,43.8763972,29/9/2022,18
-123.5669062,46.29126914,29/9/2022,18
-80.11279314,25.64827462,22/6/2022,15
-125.8214426,44.54923079,13/11/2022,23
-118.6442667,33.4276989,30/8/2022,10
-77.86348135,33.75473807,18/11/2022,11
-72.83621917,45.62294512,13/6/2022,1
-99.05090046,43.69933571,31/7/2022,2
-80.1064351,49.09676672,8/3/2022,3
-100.5336471,44.89440309,9/12/2022,6
-94.63669511,39.72859801,5/2/2022,1
-125.7869697,29.81923708,15/11/2022,7
-115.7731894,26.6047994,29/11/2022,6
-86.18225136,39.77118206,17/12/2022,10
-80.70772978,26.25714575,20/8/2022,18
-77.00608606,35.37860655,26/10/2022,10
-103.4741971,27.08516402,28/8/2022,1
-98.21633767,31.01884951,3/4/2022,15
-81.88993225,49.22375184,10/9/2022,23
-68.11304923,33.93965288,14/7/2022,9
-93.37771269,39.8746982,9/2/2022,2
-83.14022891,43.06936075,1/10/2022,20
-115.4391593,46.38362461,30/9/2022,20
-90.33429852,38.35601059,25/10/2022,5
-74.72135182,30.11929821,11/10/2022,3
-116.9909093,34.83008572,18/1/2022,18
-124.5095144,26.38595046,22/9/2022,4
-75.1523808,40.9777524,2/8/2022,10
-71.26576751,32.07615742,25/11/2022,23
-121.3306139,43.81152315,28/8/2022,17
-97.85294552,27.57771315,30/7/2022,8
-118.4421482,41.31483681,19/3/2022,20
-76.33353754,39.76967479,24/8/2022,13
-68.80090721,40.18327579,4/1/2022,1
-120.831303,39.78018137,18/10/2022,10
-65.09916906,28.66775138,24/3/2022,5
-66.86313316,47.74201484,9/5/2022,9
-87.86857258,47.30097283,21/9/2022,16
-97.79467963,35.54476742,26/2/2022,17
-72.59607321,37.42513217,17/12/2022,22
-69.5127944,46.25158886,21/1/2022,14
-123.1651384,28.75579335,18/5/2022,22
-124.5429803,47.64230202,18/4/2022,22
-108.6268737,45.41960609,10/4/2022,1
-105.1547688,36.39800401,9/10/2022,8
-107.5830012,35.73603531,13/12/2022,7
-117.294614,41.40961827,29/6/2022,13
-65.51535732,44.08692889,7/8/2022,3
-96.03248452,32.70649438,24/8/2022,8
-98.62663992,46.25779075,5/5/2022,6
-98.1843965,35.18666168,29/6/2022,14
-94.73194891,31.36321548,18/5/2022,20
-110.0480867,47.13238351,31/3/2022,11
-115.8690447,46.32085467,17/2/2022,11
-87.34207178,38.14046289,17/12/2022,17
-114.8745475,26.28320201,26/7/2022,7
-91.63412515,28.43099666,28/4/2022,3
-102.9830537,27.30612776,26/9/2022,14
-112.9765639,27.90330313,10/7/2022,11
-95.9687213,34.44526049,12/10/2022,3
-91.9994912,34.53426572,17/9/2022,2
-74.69402991,25.10758223,26/3/2022,6
-124.548686,28.29282153,6/11/2022,8
-122.0350381,36.88397741,29/9/2022,5
-73.30524339,44.80933153,11/1/2022,22
-72.3833352,34.52643155,9/6/2022,21
-70.01950235,47.61557989,25/3/2022,6
-111.9916772,46.99435748,25/2/2022,10
-82.07095353,32.35682432,29/6/2022,2
-67.0259629,40.40939886,5/11/2022,3
-89.35802971,30.85242581,29/4/2022,17
-101.158482,39.27615912,8/8/2022,20
-105.9874268,33.92319069,8/2/2022,14
-102.4781763,37.01352321,10/12/2022,1
-84.14616009,37.34728764,16/1/2022,9
-84.05424124,34.83534693,4/9/2022,1
-82.00152184,26.17929599,26/1/2022,18
-88.50531887,45.36657593,3/7/2022,7
-69.98924669,40.10835063,29/1/2022,2
-114.2111081,49.87781723,7/10/2022,13
-113.8961906,25.64652951,29/3/2022,19
-116.6387779,39.54042784,19/11/2022,22
-79.91492906,37.2457121,31/7/2022,1
-112.7214131,49.08698812,31/12/2022,22
-76.87918011,32.69184357,27/10/2022,11
-118.9686024,26.00368078,22/6/2022,21
-95.06276481,48.41846222,16/12/2022,6
-124.5025232,29.98870377,7/8/2022,10
-77.34284047,30.47151659,5/1/2022,2
-81.45299417,49.2553196,3/11/2022,7
-69.30817288,34.49411957,10/8/2022,15
-122.8094916,42.62540744,26/12/2022,10
-110.542612,28.96449474,15/2/2022,19
-120.1255373,38.66597338,13/2/2022,16
-110.6767473,40.48881932,26/7/2022,11
-87.97432239,35.65328098,28/8/2022,22
-81.20230365,45.39177312,28/12/2022,11
-104.389264,48.82745815,20/3/2022,3
-99.44653413,38.69749559,28/12/2022,17
-103.9238361,40.1586797,4/9/2022,15
-101.4677524,42.44093258,8/9/2022,1
-110.7656599,38.77310567,8/11/2022,8
-74.2588829,40.20853385,5/1/2022,18
-90.92800087,26.15819955,17/8/2022,18
-107.5889888,34.54301261,30/5/2022,18
-117.0575166,40.40269314,19/2/2022,13
-71.99999313,28.23099012,16/1/2022,6
-94.06953907,32.79425791,4/9/2022,22
-124.1361194,47.66893192,13/2/2022,16
-118.2386171,36.96089619,28/8/2022,20
-75.23098592,35.05420481,29/12/2022,3
-119.1535416,35.08719677,29/8/2022,19
-97.08739949,26.39315903,24/6/2022,8
-80.00562846,27.42624958,10/5/2022,3
-89.46654615,34.79789077,22/6/2022,4
-84.70451626,38.72082645,18/11/2022,20
-117.1403087,47.01224043,28/12/2022,20
-83.54096018,27.56130334,21/11/2022,17
-71.85032933,27.46332405,15/11/2022,14
-110.287706,30.84640624,16/4/2022,16
-77.34286211,35.87735802,16/2/2022,7
-77.01623955,40.00132356,14/1/2022,18
-77.93801415,34.10885995,4/6/2022,11
-111.0505164,25.96304411,26/2/2022,10
-111.4780035,47.53209952,17/5/2022,5
-112.6039422,31.08218896,13/6/2022,16
-120.246075,43.2188177,9/7/2022,20
-75.21931926,42.67706862,19/1/2022,17
-94.53766388,40.79803353,30/6/2022,2
-111.2070714,46.67237554,19/5/2022,21
-95.63931775,26.50867133,10/1/2022,4
-122.2252762,35.20843975,1/7/2022,7
-98.1740112,30.49539082,28/11/2022,15
-118.9303499,46.73940872,28/7/2022,8
-101.6980379,40.55191135,24/4/2022,12
-125.3365039,47.44193896,31/5/2022,23
-99.86003641,35.51105164,21/8/2022,21
-66.38281488,37.071323,9/6/2022,4
-107.3919528,25.84711418,13/3/2022,9
-98.54014104,43.82527681,14/10/2022,2
-83.28314108,29.99986981,12/10/2022,15
-122.8342191,43.21751405,4/7/2022,17
-102.0693152,26.02027683,21/7/2022,23
-120.4922581,38.33204255,27/8/2022,21
-66.36055184,39.11966826,9/4/2022,8
-113.1575093,45.14772542,15/7/2022,17
-107.0312651,42.34695395,21/11/2022,8
-107.1953073,27.13695399,28/12/2022,14
-81.28962251,40.70161442,18/4/2022,19
-94.18945002,28.69593269,27/5/2022,23
-122.1551891,33.75963876,3/4/2022,1
-116.0579114,42.50022977,20/6/2022,15
-107.4316921,31.13723415,27/11/2022,6
-124.5963852,36.47706874,28/3/2022,21
-95.18000844,29.56778717,1/8/2022,8
-118.0400317,33.310958,26/8/2022,2
-82.73636653,32.43055084,10/1/2022,8
-71.91240126,43.81714718,27/8/2022,20
-125.972661,26.66588343,2/2/2022,11
-118.3035505,48.48546596,31/12/2022,1
-125.3057705,32.94162256,22/3/2022,16
-106.6415917,36.40793004,14/6/2022,12
-83.21260849,49.07586255,1/11/2022,10
-86.73534902,45.00426417,12/12/2022,3
-101.9500953,47.18193618,1/1/2022,21
-96.32128756,40.97747701,4/9/2022,7
-70.92707811,41.73950936,22/8/2022,14
-124.2631218,48.84275632,29/8/2022,3
-105.9149877,29.53464516,26/7/2022,13
-90.49773255,43.39808113,26/11/2022,12
-101.9248651,38.99444707,14/3/2022,17
-70.29191403,45.44276606,20/9/2022,5
-70.20348483,28.22681459,10/3/2022,9
-89.24993438,26.58087295,19/2/2022,1
-68.19811795,43.29070322,14/1/2022,1
-104.1105526,42.07054931,29/11/2022,6
-110.1085692,47.7497359,8/5/2022,10
-114.5959173,47.64694781,21/9/2022,21
-104.4510634,28.92212184,18/2/2022,21
-120.6551024,44.59303832,30/11/2022,20
-111.5163265,45.49482179,27/6/2022,16
-94.86770377,35.10745013,10/2/2022,9
-109.4202474,36.84892831,31/10/2022,16
-77.2386572,25.43576103,23/3/2022,10
-109.3976393,43.45787864,13/1/2022,1
-91.7888741,40.3020429,17/4/2022,21
-121.1473799,28.24074587,7/3/2022,6
-71.35807525,25.68958888,2/1/2022,5
-99.89033982,40.26375667,6/9/2022,3
-72.42006554,36.48249779,26/6/2022,18
-79.66483684,28.46316349,3/7/2022,11
-69.25417398,43.01702635,16/1/2022,10
-95.08334647,38.49343034,21/11/2022,1
-68.00242289,38.08471259,19/3/2022,9
-124.1155107,25.96807915,6/5/2022,20
-67.17763323,48.56985729,28/1/2022,12
-101.1711562,44.10464551,6/11/2022,14
-94.73336935,47.35859119,19/2/2022,20
-69.83823256,39.97151106,21/7/2022,17
-101.9447442,47.97151504,9/2/2022,3
-82.58246898,31.32754163,19/1/2022,15
-78.94564922,39.04808317,18/4/2022,4
-117.8917142,25.98141383,12/6/2022,21
-98.01790451,27.483182,15/10/2022,18
-93.02999063,37.08399548,26/10/2022,18
-122.7042687,43.29737181,30/11/2022,22
-117.7628095,48.21592591,29/12/2022,15
-67.79939881,27.77603889,14/7/2022,15
-124.6977481,49.62842287,4/6/2022,5
-102.3982807,36.55319521,14/4/2022,5
-114.0703035,26.65465183,25/9/2022,3
-99.21911985,44.3837946,23/9/2022,15
-79.73304073,31.88023242,23/11/2022,8
-65.5019095,39.61745376,29/10/2022,11
-112.1697643,34.57538781,22/10/2022,15
-80.81970718,33.6532962,31/3/2022,22
-124.8523235,48.8425515,18/9/2022,18
-97.95418811,45.2667098,29/3/2022,12
-74.83949317,25.75513263,17/4/2022,10
-122.998411,42.18548499,31/1/2022,15
-120.2807975,44.93742221,26/8/2022,21
